"","seqnames","start","end","width","strand","score","pct_cons","normal","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_823800","chr10",93472500,93482500,10001,"*",86,34.1269841269841,3.53008839473018,"window_823800","26509",93306429,93482334,175906,"-",0,"overlapStart",0,"MYOF","myoferlin"
"window_823801","chr10",93475000,93485000,10001,"*",85,33.7301587301587,3.51839235496698,"window_823801","26509",93306429,93482334,175906,"-",0,"overlapStart",0,"MYOF","myoferlin"
"window_823802","chr10",93477500,93487500,10001,"*",84,33.3333333333333,3.50655789731998,"window_823802","26509",93306429,93482334,175906,"-",0,"overlapStart",0,"MYOF","myoferlin"
"window_823803","chr10",93480000,93490000,10001,"*",79,31.3492063492063,3.44518895094369,"window_823803","26509",93306429,93482334,175906,"-",0,"overlapStart",0,"MYOF","myoferlin"
"window_823890","chr10",93697500,93707500,10001,"*",93,36.9047619047619,3.60834059162992,"window_823890","118924",93667883,93702592,34710,"-",0,"overlapStart",0,"FRA10AC1","FRA10A associated CGG repeat 1"
"window_823891","chr10",93700000,93710000,10001,"*",91,36.1111111111111,3.58660060499352,"window_823891","118924",93667883,93702592,34710,"-",0,"overlapStart",0,"FRA10AC1","FRA10A associated CGG repeat 1"
"window_823892","chr10",93702500,93712500,10001,"*",87,34.5238095238095,3.54164921713125,"window_823892","118924",93667883,93702592,34710,"-",0,"overlapStart",0,"FRA10AC1","FRA10A associated CGG repeat 1"
"window_824170","chr10",94397500,94407500,10001,"*",77,30.5555555555556,3.41954652033035,"window_824170","23232",94402541,94536332,133792,"+",0,"overlapStart",0,"TBC1D12","TBC1 domain family member 12"
"window_824523","chr10",95280000,95290000,10001,"*",80,31.7460317460317,3.45776773315055,"window_824523","9124",95237572,95291012,53441,"-",0,"inside",1011,"PDLIM1","PDZ and LIM domain 1"
"window_824524","chr10",95282500,95292500,10001,"*",87,34.5238095238095,3.54164921713125,"window_824524","9124",95237572,95291012,53441,"-",0,"overlapStart",0,"PDLIM1","PDZ and LIM domain 1"
"window_824525","chr10",95285000,95295000,10001,"*",83,32.9365079365079,3.49458170627327,"window_824525","9124",95237572,95291012,53441,"-",0,"overlapStart",0,"PDLIM1","PDZ and LIM domain 1"
"window_824526","chr10",95287500,95297500,10001,"*",81,32.1428571428571,3.47019025314911,"window_824526","9124",95237572,95291012,53441,"-",0,"overlapStart",0,"PDLIM1","PDZ and LIM domain 1"
"window_824527","chr10",95290000,95300000,10001,"*",79,31.3492063492063,3.44518895094369,"window_824527","9124",95237572,95291012,53441,"-",0,"overlapStart",0,"PDLIM1","PDZ and LIM domain 1"
"window_824670","chr10",95647500,95657500,10001,"*",89,35.3174603174603,3.56437746820881,"window_824670","5832",95605941,95656711,50771,"-",0,"overlapStart",0,"ALDH18A1","aldehyde dehydrogenase 18 family member A1"
"window_824671","chr10",95650000,95660000,10001,"*",78,30.952380952381,3.43244992516626,"window_824671","5832",95605941,95656711,50771,"-",0,"overlapStart",0,"ALDH18A1","aldehyde dehydrogenase 18 family member A1"
"window_824672","chr10",95652500,95662500,10001,"*",94,37.3015873015873,3.61903588074667,"window_824672","5832",95605941,95656711,50771,"-",0,"overlapStart",0,"ALDH18A1","aldehyde dehydrogenase 18 family member A1"
"window_824825","chr10",96035000,96045000,10001,"*",90,35.7142857142857,3.57555076880693,"window_824825","54619",96043394,96060870,17477,"+",0,"overlapStart",0,"CCNJ","cyclin J"
"window_824826","chr10",96037500,96047500,10001,"*",94,37.3015873015873,3.61903588074667,"window_824826","54619",96043394,96060870,17477,"+",0,"overlapStart",0,"CCNJ","cyclin J"
"window_824827","chr10",96040000,96050000,10001,"*",97,38.4920634920635,3.65045207698005,"window_824827","54619",96043394,96060870,17477,"+",0,"overlapStart",0,"CCNJ","cyclin J"
"window_824828","chr10",96042500,96052500,10001,"*",95,37.6984126984127,3.62961799007721,"window_824828","54619",96043394,96060870,17477,"+",0,"overlapStart",0,"CCNJ","cyclin J"
"window_825141","chr10",96825000,96835000,10001,"*",87,34.5238095238095,3.54164921713125,"window_825141","693192",96828669,96828764,96,"-",0,"includeFeature",0,"MIR607","microRNA 607"
"window_825141.1","chr10",96825000,96835000,10001,"*",87,34.5238095238095,3.54164921713125,"window_825141","84458",96832282,96995959,163678,"+",0,"overlapStart",0,"LCOR","ligand dependent nuclear receptor corepressor"
"window_825324","chr10",97282500,97292500,10001,"*",92,36.5079365079365,3.59752967552571,"window_825324","100533184",97153046,97292637,139592,"-",0,"inside",136,"ARHGAP19-SLIT1","ARHGAP19-SLIT1 readthrough (NMD candidate)"
"window_825324.1","chr10",97282500,97292500,10001,"*",92,36.5079365079365,3.59752967552571,"window_825324","84986",97222173,97292673,70501,"-",0,"inside",172,"ARHGAP19","Rho GTPase activating protein 19"
"window_825325","chr10",97285000,97295000,10001,"*",92,36.5079365079365,3.59752967552571,"window_825325","100533184",97153046,97292637,139592,"-",0,"overlapStart",0,"ARHGAP19-SLIT1","ARHGAP19-SLIT1 readthrough (NMD candidate)"
"window_825325.1","chr10",97285000,97295000,10001,"*",92,36.5079365079365,3.59752967552571,"window_825325","84986",97222173,97292673,70501,"-",0,"overlapStart",0,"ARHGAP19","Rho GTPase activating protein 19"
"window_825328","chr10",97292500,97302500,10001,"*",86,34.1269841269841,3.53008839473018,"window_825328","100533184",97153046,97292637,139592,"-",0,"overlapStart",0,"ARHGAP19-SLIT1","ARHGAP19-SLIT1 readthrough (NMD candidate)"
"window_825328.1","chr10",97292500,97302500,10001,"*",86,34.1269841269841,3.53008839473018,"window_825328","84986",97222173,97292673,70501,"-",0,"overlapStart",0,"ARHGAP19","Rho GTPase activating protein 19"
"window_825339","chr10",97320000,97330000,10001,"*",77,30.5555555555556,3.41954652033035,"window_825339","10023",97319271,97321915,2645,"+",0,"overlapEnd",728,"FRAT1","FRAT regulator of WNT signaling pathway 1"
"window_825340","chr10",97322500,97332500,10001,"*",89,35.3174603174603,3.56437746820881,"window_825340","23401",97332497,97334729,2233,"-",0,"overlapEnd",2228,"FRAT2","FRAT regulator of WNT signaling pathway 2"
"window_825345","chr10",97335000,97345000,10001,"*",86,34.1269841269841,3.53008839473018,"window_825345","23401",97332497,97334729,2233,"-",270,"upstream",270,"FRAT2","FRAT regulator of WNT signaling pathway 2"
"window_825385","chr10",97435000,97445000,10001,"*",93,36.9047619047619,3.60834059162992,"window_825385","51013",97435909,97446017,10109,"-",0,"overlapEnd",1016,"EXOSC1","exosome component 1"
"window_825385.1","chr10",97435000,97445000,10001,"*",93,36.9047619047619,3.60834059162992,"window_825385","84287",97446170,97457370,11201,"+",1169,"upstream",1169,"ZDHHC16","zinc finger DHHC-type palmitoyltransferase 16"
"window_825386","chr10",97437500,97447500,10001,"*",100,39.6825396825397,3.68091128446476,"window_825386","51013",97435909,97446017,10109,"-",0,"overlapStart",0,"EXOSC1","exosome component 1"
"window_825386.1","chr10",97437500,97447500,10001,"*",100,39.6825396825397,3.68091128446476,"window_825386","84287",97446170,97457370,11201,"+",0,"overlapStart",0,"ZDHHC16","zinc finger DHHC-type palmitoyltransferase 16"
"window_825406","chr10",97487500,97497500,10001,"*",100,39.6825396825397,3.68091128446476,"window_825406","64210",97458324,97498794,40471,"-",0,"inside",1293,"MMS19","MMS19 homolog, cytosolic iron-sulfur assembly component"
"window_825406.1","chr10",97487500,97497500,10001,"*",100,39.6825396825397,3.68091128446476,"window_825406","80019",97498924,97571206,72283,"+",1423,"upstream",1423,"UBTD1","ubiquitin domain containing 1"
"window_825409","chr10",97495000,97505000,10001,"*",98,38.8888888888889,3.66070857714724,"window_825409","64210",97458324,97498794,40471,"-",0,"overlapStart",0,"MMS19","MMS19 homolog, cytosolic iron-sulfur assembly component"
"window_825409.1","chr10",97495000,97505000,10001,"*",98,38.8888888888889,3.66070857714724,"window_825409","80019",97498924,97571206,72283,"+",0,"overlapStart",0,"UBTD1","ubiquitin domain containing 1"
"window_825410","chr10",97497500,97507500,10001,"*",90,35.7142857142857,3.57555076880693,"window_825410","64210",97458324,97498794,40471,"-",0,"overlapStart",0,"MMS19","MMS19 homolog, cytosolic iron-sulfur assembly component"
"window_825410.1","chr10",97497500,97507500,10001,"*",90,35.7142857142857,3.57555076880693,"window_825410","80019",97498924,97571206,72283,"+",0,"overlapStart",0,"UBTD1","ubiquitin domain containing 1"
"window_825463","chr10",97630000,97640000,10001,"*",78,30.952380952381,3.43244992516626,"window_825463","118812",97614553,97633500,18948,"-",0,"overlapStart",0,"MORN4","MORN repeat containing 4"
"window_825492","chr10",97702500,97712500,10001,"*",76,30.1587301587302,3.406474438763,"window_825492","83742",97713173,97718150,4978,"+",672,"upstream",672,"MARVELD1","MARVEL domain containing 1"
"window_825497","chr10",97715000,97725000,10001,"*",94,37.3015873015873,3.61903588074667,"window_825497","83742",97713173,97718150,4978,"+",0,"overlapEnd",1826,"MARVELD1","MARVEL domain containing 1"
"window_825502","chr10",97727500,97737500,10001,"*",85,33.7301587301587,3.51839235496698,"window_825502","118813",97737121,97760907,23787,"+",0,"overlapStart",0,"ZFYVE27","zinc finger FYVE-type containing 27"
"window_825507","chr10",97740000,97750000,10001,"*",98,38.8888888888889,3.66070857714724,"window_825507","118813",97737121,97760907,23787,"+",0,"inside",2878,"ZFYVE27","zinc finger FYVE-type containing 27"
"window_825517","chr10",97765000,97775000,10001,"*",77,30.5555555555556,3.41954652033035,"window_825517","6425",97766751,97771999,5249,"-",0,"includeFeature",0,"SFRP5","secreted frizzled related protein 5"
"window_825664","chr10",98132500,98142500,10001,"*",83,32.9365079365079,3.49458170627327,"window_825664","27291",98134624,98244897,110274,"+",0,"overlapStart",0,"R3HCC1L","R3H domain and coiled-coil containing 1 like"
"window_825665","chr10",98135000,98145000,10001,"*",79,31.3492063492063,3.44518895094369,"window_825665","27291",98134624,98244897,110274,"+",0,"inside",375,"R3HCC1L","R3H domain and coiled-coil containing 1 like"
"window_825718","chr10",98267500,98277500,10001,"*",94,37.3015873015873,3.61903588074667,"window_825718","84171",98247690,98268194,20505,"-",0,"overlapStart",0,"LOXL4","lysyl oxidase like 4"
"window_825719","chr10",98270000,98280000,10001,"*",86,34.1269841269841,3.53008839473018,"window_825719","84171",98247690,98268194,20505,"-",1805,"upstream",1805,"LOXL4","lysyl oxidase like 4"
"window_825766","chr10",98387500,98397500,10001,"*",90,35.7142857142857,3.57555076880693,"window_825766","100302133",98395218,98395307,90,"-",0,"includeFeature",0,"MIR1287","microRNA 1287"
"window_825767","chr10",98390000,98400000,10001,"*",90,35.7142857142857,3.57555076880693,"window_825767","100302133",98395218,98395307,90,"-",0,"includeFeature",0,"MIR1287","microRNA 1287"
"window_825768","chr10",98392500,98402500,10001,"*",90,35.7142857142857,3.57555076880693,"window_825768","100302133",98395218,98395307,90,"-",0,"includeFeature",0,"MIR1287","microRNA 1287"
"window_825769","chr10",98395000,98405000,10001,"*",87,34.5238095238095,3.54164921713125,"window_825769","100302133",98395218,98395307,90,"-",0,"includeFeature",0,"MIR1287","microRNA 1287"
"window_825782","chr10",98427500,98437500,10001,"*",80,31.7460317460317,3.45776773315055,"window_825782","100616482",98431292,98431360,69,"-",0,"includeFeature",0,"MIR4685","microRNA 4685"
"window_825784","chr10",98432500,98442500,10001,"*",76,30.1587301587302,3.406474438763,"window_825784","100616482",98431292,98431360,69,"-",1139,"upstream",1139,"MIR4685","microRNA 4685"
"window_826179","chr10",99420000,99430000,10001,"*",99,39.2857142857143,3.67086094861126,"window_826179","2805",99396870,99430624,33755,"-",0,"inside",623,"GOT1","glutamic-oxaloacetic transaminase 1"
"window_826260","chr10",99622500,99632500,10001,"*",90,35.7142857142857,3.57555076880693,"window_826260","81894",99610522,99620609,10088,"-",1890,"upstream",1890,"SLC25A28","solute carrier family 25 member 28"
"window_826273","chr10",99655000,99665000,10001,"*",82,32.5396825396825,3.48246034574092,"window_826273","57089",99659509,99711241,51733,"+",0,"overlapStart",0,"ENTPD7","ectonucleoside triphosphate diphosphohydrolase 7"
"window_826274","chr10",99657500,99667500,10001,"*",83,32.9365079365079,3.49458170627327,"window_826274","57089",99659509,99711241,51733,"+",0,"overlapStart",0,"ENTPD7","ectonucleoside triphosphate diphosphohydrolase 7"
"window_826292","chr10",99702500,99712500,10001,"*",78,30.952380952381,3.43244992516626,"window_826292","51076",99702558,99756134,53577,"+",0,"overlapStart",0,"CUTC","cutC copper transporter"
"window_826293","chr10",99705000,99715000,10001,"*",79,31.3492063492063,3.44518895094369,"window_826293","51076",99702558,99756134,53577,"+",0,"inside",2441,"CUTC","cutC copper transporter"
"window_826304","chr10",99732500,99742500,10001,"*",98,38.8888888888889,3.66070857714724,"window_826304","1355",99651595,99732112,80518,"-",387,"upstream",387,"COX15","cytochrome c oxidase assembly homolog COX15"
"window_826482","chr10",100177500,100187500,10001,"*",98,38.8888888888889,3.66070857714724,"window_826482","10613",100150094,100186033,35940,"-",0,"overlapStart",0,"ERLIN1","ER lipid raft associated 1"
"window_826513","chr10",100255000,100265000,10001,"*",80,31.7460317460317,3.45776773315055,"window_826513","55280",100232298,100267680,35383,"-",0,"inside",2679,"CWF19L1","CWF19 like cell cycle control factor 1"
"window_826515","chr10",100260000,100270000,10001,"*",84,33.3333333333333,3.50655789731998,"window_826515","55280",100232298,100267680,35383,"-",0,"overlapStart",0,"CWF19L1","CWF19 like cell cycle control factor 1"
"window_826516","chr10",100262500,100272500,10001,"*",82,32.5396825396825,3.48246034574092,"window_826516","55280",100232298,100267680,35383,"-",0,"overlapStart",0,"CWF19L1","CWF19 like cell cycle control factor 1"
"window_826517","chr10",100265000,100275000,10001,"*",79,31.3492063492063,3.44518895094369,"window_826517","55280",100232298,100267680,35383,"-",0,"overlapStart",0,"CWF19L1","CWF19 like cell cycle control factor 1"
"window_826546","chr10",100337500,100347500,10001,"*",86,34.1269841269841,3.53008839473018,"window_826546","6319",100347233,100364826,17594,"+",0,"overlapStart",0,"SCD","stearoyl-CoA desaturase"
"window_826618","chr10",100517500,100527500,10001,"*",86,34.1269841269841,3.53008839473018,"window_826618","55662",100529072,100559998,30927,"+",1571,"upstream",1571,"HIF1AN","hypoxia inducible factor 1 subunit alpha inhibitor"
"window_826618.1","chr10",100517500,100527500,10001,"*",86,34.1269841269841,3.53008839473018,"window_826618","25956",100486646,100529871,43226,"-",0,"inside",2370,"SEC31B","SEC31 homolog B, COPII coat complex component"
"window_826618.2","chr10",100517500,100527500,10001,"*",86,34.1269841269841,3.53008839473018,"window_826618","4714",100507446,100530000,22555,"-",0,"inside",2499,"NDUFB8","NADH:ubiquinone oxidoreductase subunit B8"
"window_826623","chr10",100530000,100540000,10001,"*",99,39.2857142857143,3.67086094861126,"window_826623","55662",100529072,100559998,30927,"+",0,"inside",927,"HIF1AN","hypoxia inducible factor 1 subunit alpha inhibitor"
"window_826623.1","chr10",100530000,100540000,10001,"*",99,39.2857142857143,3.67086094861126,"window_826623","25956",100486646,100529871,43226,"-",128,"upstream",128,"SEC31B","SEC31 homolog B, COPII coat complex component"
"window_826623.2","chr10",100530000,100540000,10001,"*",99,39.2857142857143,3.67086094861126,"window_826623","4714",100507446,100530000,22555,"-",0,"overlapStart",0,"NDUFB8","NADH:ubiquinone oxidoreductase subunit B8"
"window_826624","chr10",100532500,100542500,10001,"*",79,31.3492063492063,3.44518895094369,"window_826624","25956",100486646,100529871,43226,"-",2628,"upstream",2628,"SEC31B","SEC31 homolog B, COPII coat complex component"
"window_826624.1","chr10",100532500,100542500,10001,"*",79,31.3492063492063,3.44518895094369,"window_826624","4714",100507446,100530000,22555,"-",2499,"upstream",2499,"NDUFB8","NADH:ubiquinone oxidoreductase subunit B8"
"window_826772","chr10",100902500,100912500,10001,"*",85,33.7301587301587,3.51839235496698,"window_826772","55719",100912963,100965134,52172,"+",462,"upstream",462,"SLF2","SMC5-SMC6 complex localization factor 2"
"window_826773","chr10",100905000,100915000,10001,"*",98,38.8888888888889,3.66070857714724,"window_826773","55719",100912963,100965134,52172,"+",0,"overlapStart",0,"SLF2","SMC5-SMC6 complex localization factor 2"
"window_826774","chr10",100907500,100917500,10001,"*",78,30.952380952381,3.43244992516626,"window_826774","55719",100912963,100965134,52172,"+",0,"overlapStart",0,"SLF2","SMC5-SMC6 complex localization factor 2"
"window_826776","chr10",100912500,100922500,10001,"*",78,30.952380952381,3.43244992516626,"window_826776","55719",100912963,100965134,52172,"+",0,"overlapStart",0,"SLF2","SMC5-SMC6 complex localization factor 2"
"window_826799","chr10",100970000,100980000,10001,"*",98,38.8888888888889,3.66070857714724,"window_826799","57715",100969518,100985871,16354,"+",0,"inside",481,"SEMA4G","semaphorin 4G"
"window_826799.1","chr10",100970000,100980000,10001,"*",98,38.8888888888889,3.66070857714724,"window_826799","693193",100974985,100975084,100,"+",0,"includeFeature",0,"MIR608","microRNA 608"
"window_826819","chr10",101020000,101030000,10001,"*",96,38.0952380952381,3.6400892899445,"window_826819","81855",101031234,101041244,10011,"+",1233,"upstream",1233,"SFXN3","sideroflexin 3"
"window_826819.1","chr10",101020000,101030000,10001,"*",96,38.0952380952381,3.6400892899445,"window_826819","79955",101007679,101032295,24617,"-",0,"inside",2294,"PDZD7","PDZ domain containing 7"
"window_826949","chr10",101345000,101355000,10001,"*",90,35.7142857142857,3.57555076880693,"window_826949","8945",101354033,101557321,203289,"+",0,"overlapStart",0,"BTRC","beta-transducin repeat containing E3 ubiquitin protein ligase"
"window_826950","chr10",101347500,101357500,10001,"*",97,38.4920634920635,3.65045207698005,"window_826950","8945",101354033,101557321,203289,"+",0,"overlapStart",0,"BTRC","beta-transducin repeat containing E3 ubiquitin protein ligase"
"window_826952","chr10",101352500,101362500,10001,"*",100,39.6825396825397,3.68091128446476,"window_826952","8945",101354033,101557321,203289,"+",0,"overlapStart",0,"BTRC","beta-transducin repeat containing E3 ubiquitin protein ligase"
"window_826953","chr10",101355000,101365000,10001,"*",91,36.1111111111111,3.58660060499352,"window_826953","8945",101354033,101557321,203289,"+",0,"inside",966,"BTRC","beta-transducin repeat containing E3 ubiquitin protein ligase"
"window_827046","chr10",101587500,101597500,10001,"*",92,36.5079365079365,3.59752967552571,"window_827046","27343",101578882,101588270,9389,"-",0,"overlapStart",0,"POLL","DNA polymerase lambda"
"window_827120","chr10",101772500,101782500,10001,"*",90,35.7142857142857,3.57555076880693,"window_827120","2253",101770130,101780369,10240,"-",0,"overlapStart",0,"FGF8","fibroblast growth factor 8"
"window_827120.1","chr10",101772500,101782500,10001,"*",90,35.7142857142857,3.57555076880693,"window_827120","10360",101781325,101783413,2089,"-",0,"overlapEnd",912,"NPM3","nucleophosmin/nucleoplasmin 3"
"window_827134","chr10",101807500,101817500,10001,"*",100,39.6825396825397,3.68091128446476,"window_827134","10724",101784443,101818465,34023,"-",0,"inside",964,"OGA","O-GlcNAcase"
"window_827134.1","chr10",101807500,101817500,10001,"*",100,39.6825396825397,3.68091128446476,"window_827134","100289509",101818800,101828885,10086,"+",1299,"upstream",1299,"KCNIP2-AS1","KCNIP2 antisense RNA 1"
"window_827139","chr10",101820000,101830000,10001,"*",79,31.3492063492063,3.44518895094369,"window_827139","10724",101784443,101818465,34023,"-",1534,"upstream",1534,"OGA","O-GlcNAcase"
"window_827139.1","chr10",101820000,101830000,10001,"*",79,31.3492063492063,3.44518895094369,"window_827139","100289509",101818800,101828885,10086,"+",0,"overlapEnd",1199,"KCNIP2-AS1","KCNIP2 antisense RNA 1"
"window_827149","chr10",101845000,101855000,10001,"*",97,38.4920634920635,3.65045207698005,"window_827149","30819",101825974,101843920,17947,"-",1079,"upstream",1079,"KCNIP2","potassium voltage-gated channel interacting protein 2"
"window_827229","chr10",102045000,102055000,10001,"*",86,34.1269841269841,3.53008839473018,"window_827229","79591",101845599,102056193,210595,"-",0,"inside",1192,"ARMH3","armadillo like helical domain containing 3"
"window_827301","chr10",102225000,102235000,10001,"*",90,35.7142857142857,3.57555076880693,"window_827301","83401",102226299,102229589,3291,"+",0,"includeFeature",0,"ELOVL3","ELOVL fatty acid elongase 3"
"window_827309","chr10",102245000,102255000,10001,"*",93,36.9047619047619,3.60834059162992,"window_827309","8729",102245532,102382899,137368,"+",0,"overlapStart",0,"GBF1","golgi brefeldin A resistant guanine nucleotide exchange factor 1"
"window_827365","chr10",102385000,102395000,10001,"*",96,38.0952380952381,3.6400892899445,"window_827365","4791",102394110,102402524,8415,"+",0,"overlapStart",0,"NFKB2","nuclear factor kappa B subunit 2"
"window_827374","chr10",102407500,102417500,10001,"*",80,31.7460317460317,3.45776773315055,"window_827374","79176",102419189,102423136,3948,"+",1688,"upstream",1688,"FBXL15","F-box and leucine rich repeat protein 15"
"window_827388","chr10",102442500,102452500,10001,"*",98,38.8888888888889,3.66070857714724,"window_827388","100505761",102449816,102461106,11291,"+",0,"overlapStart",0,"RPARP-AS1","RPARP antisense RNA 1"
"window_827388.1","chr10",102442500,102452500,10001,"*",98,38.8888888888889,3.66070857714724,"window_827388","79946",102449837,102451543,1707,"-",0,"includeFeature",0,"C10orf95","chromosome 10 open reading frame 95"
"window_827392","chr10",102452500,102462500,10001,"*",92,36.5079365079365,3.59752967552571,"window_827392","100505761",102449816,102461106,11291,"+",0,"overlapEnd",2683,"RPARP-AS1","RPARP antisense RNA 1"
"window_827392.1","chr10",102452500,102462500,10001,"*",92,36.5079365079365,3.59752967552571,"window_827392","79946",102449837,102451543,1707,"-",956,"upstream",956,"C10orf95","chromosome 10 open reading frame 95"
"window_827392.2","chr10",102452500,102462500,10001,"*",92,36.5079365079365,3.59752967552571,"window_827392","79847",102461395,102477045,15651,"+",0,"overlapStart",0,"MFSD13A","major facilitator superfamily domain containing 13A"
"window_827393","chr10",102455000,102465000,10001,"*",91,36.1111111111111,3.58660060499352,"window_827393","79847",102461395,102477045,15651,"+",0,"overlapStart",0,"MFSD13A","major facilitator superfamily domain containing 13A"
"window_827394","chr10",102457500,102467500,10001,"*",77,30.5555555555556,3.41954652033035,"window_827394","79847",102461395,102477045,15651,"+",0,"overlapStart",0,"MFSD13A","major facilitator superfamily domain containing 13A"
"window_827395","chr10",102460000,102470000,10001,"*",87,34.5238095238095,3.54164921713125,"window_827395","79847",102461395,102477045,15651,"+",0,"overlapStart",0,"MFSD13A","major facilitator superfamily domain containing 13A"
"window_827396","chr10",102462500,102472500,10001,"*",86,34.1269841269841,3.53008839473018,"window_827396","79847",102461395,102477045,15651,"+",0,"inside",1104,"MFSD13A","major facilitator superfamily domain containing 13A"
"window_827498","chr10",102717500,102727500,10001,"*",77,30.5555555555556,3.41954652033035,"window_827498","118980",102714538,102743492,28955,"+",0,"inside",2961,"SFXN2","sideroflexin 2"
"window_827550","chr10",102847500,102857500,10001,"*",93,36.9047619047619,3.60834059162992,"window_827550","119032",102854259,102864961,10703,"+",0,"overlapStart",0,"BORCS7","BLOC-1 related complex subunit 7"
"window_827550.1","chr10",102847500,102857500,10001,"*",93,36.9047619047619,3.60834059162992,"window_827550","100528007",102854272,102901899,47628,"+",0,"overlapStart",0,"BORCS7-ASMT","BORCS7-ASMT readthrough (NMD candidate)"
"window_827551","chr10",102850000,102860000,10001,"*",95,37.6984126984127,3.62961799007721,"window_827551","119032",102854259,102864961,10703,"+",0,"overlapStart",0,"BORCS7","BLOC-1 related complex subunit 7"
"window_827551.1","chr10",102850000,102860000,10001,"*",95,37.6984126984127,3.62961799007721,"window_827551","100528007",102854272,102901899,47628,"+",0,"overlapStart",0,"BORCS7-ASMT","BORCS7-ASMT readthrough (NMD candidate)"
"window_827556","chr10",102862500,102872500,10001,"*",99,39.2857142857143,3.67086094861126,"window_827556","57412",102869470,102901899,32430,"+",0,"overlapStart",0,"AS3MT","arsenite methyltransferase"
"window_827557","chr10",102865000,102875000,10001,"*",97,38.4920634920635,3.65045207698005,"window_827557","57412",102869470,102901899,32430,"+",0,"overlapStart",0,"AS3MT","arsenite methyltransferase"
"window_827558","chr10",102867500,102877500,10001,"*",94,37.3015873015873,3.61903588074667,"window_827558","57412",102869470,102901899,32430,"+",0,"overlapStart",0,"AS3MT","arsenite methyltransferase"
"window_827575","chr10",102910000,102920000,10001,"*",91,36.1111111111111,3.58660060499352,"window_827575","54805",102918294,103090222,171929,"+",0,"overlapStart",0,"CNNM2","cyclin and CBS domain divalent metal cation transport mediator 2"
"window_827575.1","chr10",102910000,102920000,10001,"*",91,36.1111111111111,3.58660060499352,"window_827575","107984265",102898649,102918335,19687,"-",0,"overlapStart",0,"LOC107984265","uncharacterized LOC107984265"
"window_827576","chr10",102912500,102922500,10001,"*",95,37.6984126984127,3.62961799007721,"window_827576","54805",102918294,103090222,171929,"+",0,"overlapStart",0,"CNNM2","cyclin and CBS domain divalent metal cation transport mediator 2"
"window_827576.1","chr10",102912500,102922500,10001,"*",95,37.6984126984127,3.62961799007721,"window_827576","107984265",102898649,102918335,19687,"-",0,"overlapStart",0,"LOC107984265","uncharacterized LOC107984265"
"window_827577","chr10",102915000,102925000,10001,"*",96,38.0952380952381,3.6400892899445,"window_827577","54805",102918294,103090222,171929,"+",0,"overlapStart",0,"CNNM2","cyclin and CBS domain divalent metal cation transport mediator 2"
"window_827577.1","chr10",102915000,102925000,10001,"*",96,38.0952380952381,3.6400892899445,"window_827577","107984265",102898649,102918335,19687,"-",0,"overlapStart",0,"LOC107984265","uncharacterized LOC107984265"
"window_827578","chr10",102917500,102927500,10001,"*",99,39.2857142857143,3.67086094861126,"window_827578","54805",102918294,103090222,171929,"+",0,"overlapStart",0,"CNNM2","cyclin and CBS domain divalent metal cation transport mediator 2"
"window_827578.1","chr10",102917500,102927500,10001,"*",99,39.2857142857143,3.67086094861126,"window_827578","107984265",102898649,102918335,19687,"-",0,"overlapStart",0,"LOC107984265","uncharacterized LOC107984265"
"window_827685","chr10",103185000,103195000,10001,"*",78,30.952380952381,3.43244992516626,"window_827685","22978",103088017,103193306,105290,"-",0,"overlapStart",0,"NT5C2","5'-nucleotidase, cytosolic II"
"window_827686","chr10",103187500,103197500,10001,"*",78,30.952380952381,3.43244992516626,"window_827686","22978",103088017,103193306,105290,"-",0,"overlapStart",0,"NT5C2","5'-nucleotidase, cytosolic II"
"window_827687","chr10",103190000,103200000,10001,"*",76,30.1587301587302,3.406474438763,"window_827687","22978",103088017,103193306,105290,"-",0,"overlapStart",0,"NT5C2","5'-nucleotidase, cytosolic II"
"window_827756","chr10",103362500,103372500,10001,"*",77,30.5555555555556,3.41954652033035,"window_827756","6877",103367976,103389065,21090,"+",0,"overlapStart",0,"TAF5","TATA-box binding protein associated factor 5"
"window_827757","chr10",103365000,103375000,10001,"*",93,36.9047619047619,3.60834059162992,"window_827757","6877",103367976,103389065,21090,"+",0,"overlapStart",0,"TAF5","TATA-box binding protein associated factor 5"
"window_827758","chr10",103367500,103377500,10001,"*",92,36.5079365079365,3.59752967552571,"window_827758","6877",103367976,103389065,21090,"+",0,"overlapStart",0,"TAF5","TATA-box binding protein associated factor 5"
"window_827770","chr10",103397500,103407500,10001,"*",91,36.1111111111111,3.58660060499352,"window_827770","84833",103389041,103396492,7452,"-",1007,"upstream",1007,"ATP5MD","ATP synthase membrane subunit DAPIT"
"window_827770.1","chr10",103397500,103407500,10001,"*",91,36.1111111111111,3.58660060499352,"window_827770","22984",103396626,103446294,49669,"+",0,"inside",873,"PDCD11","programmed cell death 11"
"window_827792","chr10",103452500,103462500,10001,"*",91,36.1111111111111,3.58660060499352,"window_827792","51063",103446786,103452402,5617,"-",97,"upstream",97,"CALHM2","calcium homeostasis modulator family member 2"
"window_827792.1","chr10",103452500,103462500,10001,"*",91,36.1111111111111,3.58660060499352,"window_827792","255022",103453387,103458888,5502,"-",0,"includeFeature",0,"CALHM1","calcium homeostasis modulator 1"
