"","seqnames","start","end","width","strand","score","pct_cons","normal","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_862761","chr12",57077500,57087500,10001,"*",175,69.4444444444444,4.24052707240018,"window_862761","23306",57055643,57088063,32421,"-",0,"inside",562,"NEMP1","nuclear envelope integral membrane protein 1"
"window_862761.1","chr12",57077500,57087500,10001,"*",175,69.4444444444444,4.24052707240018,"window_862761","4665",57089043,57095476,6434,"+",1542,"upstream",1542,"NAB2","NGFI-A binding protein 2"
"window_862766","chr12",57090000,57100000,10001,"*",173,68.6507936507936,4.22903269297445,"window_862766","23306",57055643,57088063,32421,"-",1936,"upstream",1936,"NEMP1","nuclear envelope integral membrane protein 1"
"window_862766.1","chr12",57090000,57100000,10001,"*",173,68.6507936507936,4.22903269297445,"window_862766","4665",57089043,57095476,6434,"+",0,"overlapEnd",956,"NAB2","NGFI-A binding protein 2"
"window_862819","chr12",57222500,57232500,10001,"*",163,64.6825396825397,4.16949129928343,"window_862819","6472",57229573,57234935,5363,"+",0,"overlapStart",0,"SHMT2","serine hydroxymethyltransferase 2"
"window_862820","chr12",57225000,57235000,10001,"*",169,67.0634920634921,4.20563981339974,"window_862820","6472",57229573,57234935,5363,"+",0,"includeFeature",0,"SHMT2","serine hydroxymethyltransferase 2"
"window_862821","chr12",57227500,57237500,10001,"*",175,69.4444444444444,4.24052707240018,"window_862821","6472",57229573,57234935,5363,"+",0,"includeFeature",0,"SHMT2","serine hydroxymethyltransferase 2"
"window_862822","chr12",57230000,57240000,10001,"*",174,69.0476190476191,4.2347963976912,"window_862822","6472",57229573,57234935,5363,"+",0,"overlapEnd",426,"SHMT2","serine hydroxymethyltransferase 2"
"window_862822.1","chr12",57230000,57240000,10001,"*",174,69.0476190476191,4.2347963976912,"window_862822","56901",57234903,57240715,5813,"-",0,"overlapEnd",714,"NDUFA4L2","NDUFA4 mitochondrial complex associated like 2"
"window_862823","chr12",57232500,57242500,10001,"*",172,68.2539682539683,4.22323557529012,"window_862823","6472",57229573,57234935,5363,"+",0,"overlapEnd",2926,"SHMT2","serine hydroxymethyltransferase 2"
"window_862823.1","chr12",57232500,57242500,10001,"*",172,68.2539682539683,4.22323557529012,"window_862823","56901",57234903,57240715,5813,"-",0,"includeFeature",0,"NDUFA4L2","NDUFA4 mitochondrial complex associated like 2"
"window_862824","chr12",57235000,57245000,10001,"*",169,67.0634920634921,4.20563981339974,"window_862824","56901",57234903,57240715,5813,"-",0,"overlapStart",0,"NDUFA4L2","NDUFA4 mitochondrial complex associated like 2"
"window_862825","chr12",57237500,57247500,10001,"*",158,62.6984126984127,4.13833613150363,"window_862825","56901",57234903,57240715,5813,"-",0,"overlapStart",0,"NDUFA4L2","NDUFA4 mitochondrial complex associated like 2"
"window_862925","chr12",57487500,57497500,10001,"*",158,62.6984126984127,4.13833613150363,"window_862925","4141",57487294,57517569,30276,"+",0,"inside",205,"MARS1","methionyl-tRNA synthetase 1"
"window_862925.1","chr12",57487500,57497500,10001,"*",158,62.6984126984127,4.13833613150363,"window_862925","64333",57472264,57488814,16551,"-",0,"overlapStart",0,"ARHGAP9","Rho GTPase activating protein 9"
"window_862926","chr12",57490000,57500000,10001,"*",153,60.7142857142857,4.1061790198691,"window_862926","4141",57487294,57517569,30276,"+",0,"inside",2705,"MARS1","methionyl-tRNA synthetase 1"
"window_862926.1","chr12",57490000,57500000,10001,"*",153,60.7142857142857,4.1061790198691,"window_862926","64333",57472264,57488814,16551,"-",1185,"upstream",1185,"ARHGAP9","Rho GTPase activating protein 9"
"window_862934","chr12",57510000,57520000,10001,"*",172,68.2539682539683,4.22323557529012,"window_862934","102465454",57512688,57512750,63,"+",0,"includeFeature",0,"MIR6758","microRNA 6758"
"window_862934.1","chr12",57510000,57520000,10001,"*",172,68.2539682539683,4.22323557529012,"window_862934","114785",57520710,57530148,9439,"+",709,"upstream",709,"MBD6","methyl-CpG binding domain protein 6"
"window_862934.2","chr12",57510000,57520000,10001,"*",172,68.2539682539683,4.22323557529012,"window_862934","1649",57516588,57521737,5150,"-",0,"overlapEnd",1736,"DDIT3","DNA damage inducible transcript 3"
"window_862934.3","chr12",57510000,57520000,10001,"*",172,68.2539682539683,4.22323557529012,"window_862934","693201",57519163,57519259,97,"-",0,"includeFeature",0,"MIR616","microRNA 616"
"window_862935","chr12",57512500,57522500,10001,"*",173,68.6507936507936,4.22903269297445,"window_862935","102465454",57512688,57512750,63,"+",0,"includeFeature",0,"MIR6758","microRNA 6758"
"window_862935.1","chr12",57512500,57522500,10001,"*",173,68.6507936507936,4.22903269297445,"window_862935","114785",57520710,57530148,9439,"+",0,"overlapStart",0,"MBD6","methyl-CpG binding domain protein 6"
"window_862935.2","chr12",57512500,57522500,10001,"*",173,68.6507936507936,4.22903269297445,"window_862935","1649",57516588,57521737,5150,"-",0,"includeFeature",0,"DDIT3","DNA damage inducible transcript 3"
"window_862935.3","chr12",57512500,57522500,10001,"*",173,68.6507936507936,4.22903269297445,"window_862935","693201",57519163,57519259,97,"-",0,"includeFeature",0,"MIR616","microRNA 616"
"window_862936","chr12",57515000,57525000,10001,"*",176,69.8412698412698,4.24622509351482,"window_862936","114785",57520710,57530148,9439,"+",0,"overlapStart",0,"MBD6","methyl-CpG binding domain protein 6"
"window_862936.1","chr12",57515000,57525000,10001,"*",176,69.8412698412698,4.24622509351482,"window_862936","1649",57516588,57521737,5150,"-",0,"includeFeature",0,"DDIT3","DNA damage inducible transcript 3"
"window_862936.2","chr12",57515000,57525000,10001,"*",176,69.8412698412698,4.24622509351482,"window_862936","693201",57519163,57519259,97,"-",0,"includeFeature",0,"MIR616","microRNA 616"
"window_862938","chr12",57520000,57530000,10001,"*",173,68.6507936507936,4.22903269297445,"window_862938","114785",57520710,57530148,9439,"+",0,"overlapStart",0,"MBD6","methyl-CpG binding domain protein 6"
"window_862938.1","chr12",57520000,57530000,10001,"*",173,68.6507936507936,4.22903269297445,"window_862938","1649",57516588,57521737,5150,"-",0,"overlapStart",0,"DDIT3","DNA damage inducible transcript 3"
"window_862938.2","chr12",57520000,57530000,10001,"*",173,68.6507936507936,4.22903269297445,"window_862938","693201",57519163,57519259,97,"-",740,"upstream",740,"MIR616","microRNA 616"
"window_862939","chr12",57522500,57532500,10001,"*",171,67.8571428571429,4.21740465497933,"window_862939","114785",57520710,57530148,9439,"+",0,"overlapEnd",1789,"MBD6","methyl-CpG binding domain protein 6"
"window_862939.1","chr12",57522500,57532500,10001,"*",171,67.8571428571429,4.21740465497933,"window_862939","1649",57516588,57521737,5150,"-",762,"upstream",762,"DDIT3","DNA damage inducible transcript 3"
"window_863007","chr12",57692500,57702500,10001,"*",153,60.7142857142857,4.1061790198691,"window_863007","10956",57693955,57721557,27603,"+",0,"overlapStart",0,"OS9","OS9 endoplasmic reticulum lectin"
"window_863018","chr12",57720000,57730000,10001,"*",156,61.9047619047619,4.12559710572621,"window_863018","100130776",57726271,57728356,2086,"+",0,"includeFeature",0,"AGAP2-AS1","AGAP2 antisense RNA 1"
"window_863019","chr12",57722500,57732500,10001,"*",154,61.1111111111111,4.1126937008903,"window_863019","100130776",57726271,57728356,2086,"+",0,"includeFeature",0,"AGAP2-AS1","AGAP2 antisense RNA 1"
"window_863025","chr12",57737500,57747500,10001,"*",159,63.0952380952381,4.1446453006969,"window_863025","6302",57738013,57750219,12207,"+",0,"overlapStart",0,"TSPAN31","tetraspanin 31"
"window_863025.1","chr12",57737500,57747500,10001,"*",159,63.0952380952381,4.1446453006969,"window_863025","116986",57723761,57742157,18397,"-",0,"overlapStart",0,"AGAP2","ArfGAP with GTPase domain, ankyrin repeat and PH domain 2"
"window_863026","chr12",57740000,57750000,10001,"*",166,65.8730158730159,4.18772888683321,"window_863026","6302",57738013,57750219,12207,"+",0,"inside",1986,"TSPAN31","tetraspanin 31"
"window_863026.1","chr12",57740000,57750000,10001,"*",166,65.8730158730159,4.18772888683321,"window_863026","116986",57723761,57742157,18397,"-",0,"overlapStart",0,"AGAP2","ArfGAP with GTPase domain, ankyrin repeat and PH domain 2"
"window_863026.2","chr12",57740000,57750000,10001,"*",166,65.8730158730159,4.18772888683321,"window_863026","102466729",57748618,57748682,65,"-",0,"includeFeature",0,"MIR6759","microRNA 6759"
"window_863035","chr12",57762500,57772500,10001,"*",154,61.1111111111111,4.1126937008903,"window_863035","1594",57762334,57768986,6653,"-",0,"overlapStart",0,"CYP27B1","cytochrome P450 family 27 subfamily B member 1"
"window_863035.1","chr12",57762500,57772500,10001,"*",154,61.1111111111111,4.1126937008903,"window_863035","25895",57771492,57782541,11050,"+",0,"overlapStart",0,"EEF1AKMT3","EEF1A lysine methyltransferase 3"
"window_863035.2","chr12",57762500,57772500,10001,"*",154,61.1111111111111,4.1126937008903,"window_863035","4234",57768471,57772119,3649,"-",0,"includeFeature",0,"METTL1","methyltransferase like 1"
"window_863035.3","chr12",57762500,57772500,10001,"*",154,61.1111111111111,4.1126937008903,"window_863035","10102",57772660,57808071,35412,"+",159,"upstream",159,"TSFM","Ts translation elongation factor, mitochondrial"
"window_863036","chr12",57765000,57775000,10001,"*",157,62.3015873015873,4.13198690382498,"window_863036","1594",57762334,57768986,6653,"-",0,"overlapStart",0,"CYP27B1","cytochrome P450 family 27 subfamily B member 1"
"window_863036.1","chr12",57765000,57775000,10001,"*",157,62.3015873015873,4.13198690382498,"window_863036","25895",57771492,57782541,11050,"+",0,"overlapStart",0,"EEF1AKMT3","EEF1A lysine methyltransferase 3"
"window_863036.2","chr12",57765000,57775000,10001,"*",157,62.3015873015873,4.13198690382498,"window_863036","4234",57768471,57772119,3649,"-",0,"includeFeature",0,"METTL1","methyltransferase like 1"
"window_863036.3","chr12",57765000,57775000,10001,"*",157,62.3015873015873,4.13198690382498,"window_863036","10102",57772660,57808071,35412,"+",0,"overlapStart",0,"TSFM","Ts translation elongation factor, mitochondrial"
"window_863037","chr12",57767500,57777500,10001,"*",155,61.5079365079365,4.11916621539592,"window_863037","1594",57762334,57768986,6653,"-",0,"overlapStart",0,"CYP27B1","cytochrome P450 family 27 subfamily B member 1"
"window_863037.1","chr12",57767500,57777500,10001,"*",155,61.5079365079365,4.11916621539592,"window_863037","25895",57771492,57782541,11050,"+",0,"overlapStart",0,"EEF1AKMT3","EEF1A lysine methyltransferase 3"
"window_863037.2","chr12",57767500,57777500,10001,"*",155,61.5079365079365,4.11916621539592,"window_863037","4234",57768471,57772119,3649,"-",0,"includeFeature",0,"METTL1","methyltransferase like 1"
"window_863037.3","chr12",57767500,57777500,10001,"*",155,61.5079365079365,4.11916621539592,"window_863037","10102",57772660,57808071,35412,"+",0,"overlapStart",0,"TSFM","Ts translation elongation factor, mitochondrial"
"window_863038","chr12",57770000,57780000,10001,"*",154,61.1111111111111,4.1126937008903,"window_863038","1594",57762334,57768986,6653,"-",1013,"upstream",1013,"CYP27B1","cytochrome P450 family 27 subfamily B member 1"
"window_863038.1","chr12",57770000,57780000,10001,"*",154,61.1111111111111,4.1126937008903,"window_863038","25895",57771492,57782541,11050,"+",0,"overlapStart",0,"EEF1AKMT3","EEF1A lysine methyltransferase 3"
"window_863038.2","chr12",57770000,57780000,10001,"*",154,61.1111111111111,4.1126937008903,"window_863038","4234",57768471,57772119,3649,"-",0,"overlapStart",0,"METTL1","methyltransferase like 1"
"window_863038.3","chr12",57770000,57780000,10001,"*",154,61.1111111111111,4.1126937008903,"window_863038","10102",57772660,57808071,35412,"+",0,"overlapStart",0,"TSFM","Ts translation elongation factor, mitochondrial"
"window_863056","chr12",57815000,57825000,10001,"*",153,60.7142857142857,4.1061790198691,"window_863056","10677",57797376,57818704,21329,"-",0,"overlapStart",0,"AVIL","advillin"
"window_863056.1","chr12",57815000,57825000,10001,"*",153,60.7142857142857,4.1061790198691,"window_863056","407016",57824609,57824692,84,"-",0,"includeFeature",0,"MIR26A2","microRNA 26a-2"
"window_863057","chr12",57817500,57827500,10001,"*",154,61.1111111111111,4.1126937008903,"window_863057","10677",57797376,57818704,21329,"-",0,"overlapStart",0,"AVIL","advillin"
"window_863057.1","chr12",57817500,57827500,10001,"*",154,61.1111111111111,4.1126937008903,"window_863057","407016",57824609,57824692,84,"-",0,"includeFeature",0,"MIR26A2","microRNA 26a-2"
"window_863058","chr12",57820000,57830000,10001,"*",154,61.1111111111111,4.1126937008903,"window_863058","10677",57797376,57818704,21329,"-",1295,"upstream",1295,"AVIL","advillin"
"window_863058.1","chr12",57820000,57830000,10001,"*",154,61.1111111111111,4.1126937008903,"window_863058","407016",57824609,57824692,84,"-",0,"includeFeature",0,"MIR26A2","microRNA 26a-2"
"window_863059","chr12",57822500,57832500,10001,"*",156,61.9047619047619,4.12559710572621,"window_863059","407016",57824609,57824692,84,"-",0,"includeFeature",0,"MIR26A2","microRNA 26a-2"
"window_863060","chr12",57825000,57835000,10001,"*",157,62.3015873015873,4.13198690382498,"window_863060","407016",57824609,57824692,84,"-",307,"upstream",307,"MIR26A2","microRNA 26a-2"
"window_865689","chr12",64397500,64407500,10001,"*",154,61.1111111111111,4.1126937008903,"window_865689","11260",64404392,64451125,46734,"+",0,"overlapStart",0,"XPOT","exportin for tRNA"
"window_866986","chr12",67640000,67650000,10001,"*",163,64.6825396825397,4.16949129928343,"window_866986","8445",67648338,67665406,17069,"+",0,"overlapStart",0,"DYRK2","dual specificity tyrosine phosphorylation regulated kinase 2"
"window_866987","chr12",67642500,67652500,10001,"*",163,64.6825396825397,4.16949129928343,"window_866987","8445",67648338,67665406,17069,"+",0,"overlapStart",0,"DYRK2","dual specificity tyrosine phosphorylation regulated kinase 2"
"window_866988","chr12",67645000,67655000,10001,"*",165,65.4761904761905,4.18168657237725,"window_866988","8445",67648338,67665406,17069,"+",0,"overlapStart",0,"DYRK2","dual specificity tyrosine phosphorylation regulated kinase 2"
"window_866989","chr12",67647500,67657500,10001,"*",165,65.4761904761905,4.18168657237725,"window_866989","8445",67648338,67665406,17069,"+",0,"overlapStart",0,"DYRK2","dual specificity tyrosine phosphorylation regulated kinase 2"
"window_868024","chr12",70235000,70245000,10001,"*",175,69.4444444444444,4.24052707240018,"window_868024","4848",70242994,70354993,112000,"+",0,"overlapStart",0,"CNOT2","CCR4-NOT transcription complex subunit 2"
"window_868024.1","chr12",70235000,70245000,10001,"*",175,69.4444444444444,4.24052707240018,"window_868024","101928062",69901918,70243379,341462,"-",0,"overlapStart",0,"PRANCR","progenitor renewal associated non-coding RNA"
"window_868025","chr12",70237500,70247500,10001,"*",175,69.4444444444444,4.24052707240018,"window_868025","4848",70242994,70354993,112000,"+",0,"overlapStart",0,"CNOT2","CCR4-NOT transcription complex subunit 2"
"window_868025.1","chr12",70237500,70247500,10001,"*",175,69.4444444444444,4.24052707240018,"window_868025","101928062",69901918,70243379,341462,"-",0,"overlapStart",0,"PRANCR","progenitor renewal associated non-coding RNA"
"window_868026","chr12",70240000,70250000,10001,"*",167,66.2698412698413,4.19373491089342,"window_868026","4848",70242994,70354993,112000,"+",0,"overlapStart",0,"CNOT2","CCR4-NOT transcription complex subunit 2"
"window_868026.1","chr12",70240000,70250000,10001,"*",167,66.2698412698413,4.19373491089342,"window_868026","101928062",69901918,70243379,341462,"-",0,"overlapStart",0,"PRANCR","progenitor renewal associated non-coding RNA"
"window_868027","chr12",70242500,70252500,10001,"*",160,63.4920634920635,4.1509149137105,"window_868027","4848",70242994,70354993,112000,"+",0,"overlapStart",0,"CNOT2","CCR4-NOT transcription complex subunit 2"
"window_868027.1","chr12",70242500,70252500,10001,"*",160,63.4920634920635,4.1509149137105,"window_868027","101928062",69901918,70243379,341462,"-",0,"overlapStart",0,"PRANCR","progenitor renewal associated non-coding RNA"
"window_870360","chr12",76075000,76085000,10001,"*",156,61.9047619047619,4.12559710572621,"window_870360","4673",76036585,76084958,48374,"-",0,"overlapStart",0,"NAP1L1","nucleosome assembly protein 1 like 1"
"window_870361","chr12",76077500,76087500,10001,"*",156,61.9047619047619,4.12559710572621,"window_870361","4673",76036585,76084958,48374,"-",0,"overlapStart",0,"NAP1L1","nucleosome assembly protein 1 like 1"
"window_870362","chr12",76080000,76090000,10001,"*",164,65.0793650793651,4.17560752630087,"window_870362","4673",76036585,76084958,48374,"-",0,"overlapStart",0,"NAP1L1","nucleosome assembly protein 1 like 1"
"window_870363","chr12",76082500,76092500,10001,"*",160,63.4920634920635,4.1509149137105,"window_870363","4673",76036585,76084958,48374,"-",0,"overlapStart",0,"NAP1L1","nucleosome assembly protein 1 like 1"
"window_876784","chr12",92135000,92145000,10001,"*",153,60.7142857142857,4.1061790198691,"window_876784","256021",91984976,92142914,157939,"-",0,"overlapStart",0,"LINC01619","long intergenic non-protein coding RNA 1619"
"window_876784.1","chr12",92135000,92145000,10001,"*",153,60.7142857142857,4.1061790198691,"window_876784","101928617",92145573,92226557,80985,"+",572,"upstream",572,"LOC101928617","uncharacterized LOC101928617"
"window_876784.2","chr12",92135000,92145000,10001,"*",153,60.7142857142857,4.1061790198691,"window_876784","694",92140278,92145846,5569,"-",0,"overlapEnd",845,"BTG1","BTG anti-proliferation factor 1"
"window_882721","chr12",106977500,106987500,10001,"*",159,63.0952380952381,4.1446453006969,"window_882721","80298",106977277,106987160,9884,"-",0,"overlapStart",0,"MTERF2","mitochondrial transcription termination factor 2"
"window_882722","chr12",106980000,106990000,10001,"*",160,63.4920634920635,4.1509149137105,"window_882722","80298",106977277,106987160,9884,"-",0,"overlapStart",0,"MTERF2","mitochondrial transcription termination factor 2"
"window_882723","chr12",106982500,106992500,10001,"*",160,63.4920634920635,4.1509149137105,"window_882723","80298",106977277,106987160,9884,"-",0,"overlapStart",0,"MTERF2","mitochondrial transcription termination factor 2"
"window_882724","chr12",106985000,106995000,10001,"*",156,61.9047619047619,4.12559710572621,"window_882724","80298",106977277,106987160,9884,"-",0,"overlapStart",0,"MTERF2","mitochondrial transcription termination factor 2"
"window_883419","chr12",108722500,108732500,10001,"*",169,67.0634920634921,4.20563981339974,"window_883419","23603",108645109,108731596,86488,"-",0,"overlapStart",0,"CORO1C","coronin 1C"
"window_883420","chr12",108725000,108735000,10001,"*",166,65.8730158730159,4.18772888683321,"window_883420","23603",108645109,108731596,86488,"-",0,"overlapStart",0,"CORO1C","coronin 1C"
"window_883421","chr12",108727500,108737500,10001,"*",157,62.3015873015873,4.13198690382498,"window_883421","23603",108645109,108731596,86488,"-",0,"overlapStart",0,"CORO1C","coronin 1C"
"window_883422","chr12",108730000,108740000,10001,"*",162,64.2857142857143,4.16333743370905,"window_883422","23603",108645109,108731596,86488,"-",0,"overlapStart",0,"CORO1C","coronin 1C"
"window_884039","chr12",110272500,110282500,10001,"*",166,65.8730158730159,4.18772888683321,"window_884039","488",110280756,110351093,70338,"+",0,"overlapStart",0,"ATP2A2","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2"
"window_884040","chr12",110275000,110285000,10001,"*",166,65.8730158730159,4.18772888683321,"window_884040","488",110280756,110351093,70338,"+",0,"overlapStart",0,"ATP2A2","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2"
"window_884041","chr12",110277500,110287500,10001,"*",167,66.2698412698413,4.19373491089342,"window_884041","488",110280756,110351093,70338,"+",0,"overlapStart",0,"ATP2A2","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2"
"window_884042","chr12",110280000,110290000,10001,"*",168,66.6666666666667,4.19970507787993,"window_884042","488",110280756,110351093,70338,"+",0,"overlapStart",0,"ATP2A2","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2"
"window_884566","chr12",111590000,111600000,10001,"*",159,63.0952380952381,4.1446453006969,"window_884566","102723619",111599498,111600256,759,"+",0,"overlapStart",0,"ATXN2-AS","ATXN2 antisense RNA"
"window_884566.1","chr12",111590000,111600000,10001,"*",159,63.0952380952381,4.1446453006969,"window_884566","6311",111443485,111599676,156192,"-",0,"overlapStart",0,"ATXN2","ataxin 2"
"window_884567","chr12",111592500,111602500,10001,"*",158,62.6984126984127,4.13833613150363,"window_884567","102723619",111599498,111600256,759,"+",0,"includeFeature",0,"ATXN2-AS","ATXN2 antisense RNA"
"window_884567.1","chr12",111592500,111602500,10001,"*",158,62.6984126984127,4.13833613150363,"window_884567","6311",111443485,111599676,156192,"-",0,"overlapStart",0,"ATXN2","ataxin 2"
"window_884568","chr12",111595000,111605000,10001,"*",157,62.3015873015873,4.13198690382498,"window_884568","102723619",111599498,111600256,759,"+",0,"includeFeature",0,"ATXN2-AS","ATXN2 antisense RNA"
"window_884568.1","chr12",111595000,111605000,10001,"*",157,62.3015873015873,4.13198690382498,"window_884568","6311",111443485,111599676,156192,"-",0,"overlapStart",0,"ATXN2","ataxin 2"
"window_884569","chr12",111597500,111607500,10001,"*",157,62.3015873015873,4.13198690382498,"window_884569","102723619",111599498,111600256,759,"+",0,"includeFeature",0,"ATXN2-AS","ATXN2 antisense RNA"
"window_884569.1","chr12",111597500,111607500,10001,"*",157,62.3015873015873,4.13198690382498,"window_884569","6311",111443485,111599676,156192,"-",0,"overlapStart",0,"ATXN2","ataxin 2"
"window_884666","chr12",111840000,111850000,10001,"*",157,62.3015873015873,4.13198690382498,"window_884666","8550",111842228,111902222,59995,"+",0,"overlapStart",0,"MAPKAPK5","MAPK activated protein kinase 5"
"window_884666.1","chr12",111840000,111850000,10001,"*",157,62.3015873015873,4.13198690382498,"window_884666","51275",111839764,111842902,3139,"-",0,"overlapStart",0,"MAPKAPK5-AS1","MAPKAPK5 antisense RNA 1"
"window_884893","chr12",112407500,112417500,10001,"*",168,66.6666666666667,4.19970507787993,"window_884893","6128",112405190,112418838,13649,"-",0,"inside",1337,"RPL6","ribosomal protein L6"
"window_884893.1","chr12",112407500,112417500,10001,"*",168,66.6666666666667,4.19970507787993,"window_884893","5781",112418909,112509913,91005,"+",1408,"upstream",1408,"PTPN11","protein tyrosine phosphatase non-receptor type 11"
"window_884896","chr12",112415000,112425000,10001,"*",152,60.3174603174603,4.09962161932294,"window_884896","6128",112405190,112418838,13649,"-",0,"overlapStart",0,"RPL6","ribosomal protein L6"
"window_884896.1","chr12",112415000,112425000,10001,"*",152,60.3174603174603,4.09962161932294,"window_884896","5781",112418909,112509913,91005,"+",0,"overlapStart",0,"PTPN11","protein tyrosine phosphatase non-receptor type 11"
"window_884897","chr12",112417500,112427500,10001,"*",152,60.3174603174603,4.09962161932294,"window_884897","6128",112405190,112418838,13649,"-",0,"overlapStart",0,"RPL6","ribosomal protein L6"
"window_884897.1","chr12",112417500,112427500,10001,"*",152,60.3174603174603,4.09962161932294,"window_884897","5781",112418909,112509913,91005,"+",0,"overlapStart",0,"PTPN11","protein tyrosine phosphatase non-receptor type 11"
"window_885191","chr12",113152500,113162500,10001,"*",157,62.3015873015873,4.13198690382498,"window_885191","387885",113149858,113159276,9419,"+",0,"overlapEnd",2641,"CFAP73","cilia and flagella associated protein 73"
"window_885191.1","chr12",113152500,113162500,10001,"*",157,62.3015873015873,4.13198690382498,"window_885191","102466222",113159113,113159177,65,"-",0,"includeFeature",0,"MIR7106","microRNA 7106"
"window_885192","chr12",113155000,113165000,10001,"*",160,63.4920634920635,4.1509149137105,"window_885192","102466222",113159113,113159177,65,"-",0,"includeFeature",0,"MIR7106","microRNA 7106"
"window_885193","chr12",113157500,113167500,10001,"*",165,65.4761904761905,4.18168657237725,"window_885193","102466222",113159113,113159177,65,"-",0,"includeFeature",0,"MIR7106","microRNA 7106"
"window_885194","chr12",113160000,113170000,10001,"*",165,65.4761904761905,4.18168657237725,"window_885194","102466222",113159113,113159177,65,"-",822,"upstream",822,"MIR7106","microRNA 7106"
"window_885199","chr12",113172500,113182500,10001,"*",162,64.2857142857143,4.16333743370905,"window_885199","79039",113157174,113185479,28306,"-",0,"inside",2978,"DDX54","DEAD-box helicase 54"
"window_885200","chr12",113175000,113185000,10001,"*",172,68.2539682539683,4.22323557529012,"window_885200","79039",113157174,113185479,28306,"-",0,"inside",478,"DDX54","DEAD-box helicase 54"
"window_885200.1","chr12",113175000,113185000,10001,"*",172,68.2539682539683,4.22323557529012,"window_885200","84934",113185526,113192368,6843,"+",525,"upstream",525,"RITA1","RBPJ interacting and tubulin associated 1"
"window_885201","chr12",113177500,113187500,10001,"*",176,69.8412698412698,4.24622509351482,"window_885201","79039",113157174,113185479,28306,"-",0,"overlapStart",0,"DDX54","DEAD-box helicase 54"
"window_885201.1","chr12",113177500,113187500,10001,"*",176,69.8412698412698,4.24622509351482,"window_885201","84934",113185526,113192368,6843,"+",0,"overlapStart",0,"RITA1","RBPJ interacting and tubulin associated 1"
"window_885202","chr12",113180000,113190000,10001,"*",167,66.2698412698413,4.19373491089342,"window_885202","79039",113157174,113185479,28306,"-",0,"overlapStart",0,"DDX54","DEAD-box helicase 54"
"window_885202.1","chr12",113180000,113190000,10001,"*",167,66.2698412698413,4.19373491089342,"window_885202","84934",113185526,113192368,6843,"+",0,"overlapStart",0,"RITA1","RBPJ interacting and tubulin associated 1"
"window_885203","chr12",113182500,113192500,10001,"*",166,65.8730158730159,4.18772888683321,"window_885203","79039",113157174,113185479,28306,"-",0,"overlapStart",0,"DDX54","DEAD-box helicase 54"
"window_885203.1","chr12",113182500,113192500,10001,"*",166,65.8730158730159,4.18772888683321,"window_885203","84934",113185526,113192368,6843,"+",0,"includeFeature",0,"RITA1","RBPJ interacting and tubulin associated 1"
"window_885204","chr12",113185000,113195000,10001,"*",166,65.8730158730159,4.18772888683321,"window_885204","79039",113157174,113185479,28306,"-",0,"overlapStart",0,"DDX54","DEAD-box helicase 54"
"window_885204.1","chr12",113185000,113195000,10001,"*",166,65.8730158730159,4.18772888683321,"window_885204","84934",113185526,113192368,6843,"+",0,"includeFeature",0,"RITA1","RBPJ interacting and tubulin associated 1"
"window_885217","chr12",113217500,113227500,10001,"*",153,60.7142857142857,4.1061790198691,"window_885217","53373",113221050,113298585,77536,"+",0,"overlapStart",0,"TPCN1","two pore segment channel 1"
"window_885217.1","chr12",113217500,113227500,10001,"*",153,60.7142857142857,4.1061790198691,"window_885217","115811",113195441,113221094,25654,"-",0,"overlapStart",0,"IQCD","IQ motif containing D"
"window_885218","chr12",113220000,113230000,10001,"*",157,62.3015873015873,4.13198690382498,"window_885218","53373",113221050,113298585,77536,"+",0,"overlapStart",0,"TPCN1","two pore segment channel 1"
"window_885218.1","chr12",113220000,113230000,10001,"*",157,62.3015873015873,4.13198690382498,"window_885218","115811",113195441,113221094,25654,"-",0,"overlapStart",0,"IQCD","IQ motif containing D"
"window_887973","chr12",120107500,120117500,10001,"*",154,61.1111111111111,4.1126937008903,"window_887973","11021",120095099,120117502,22404,"-",0,"inside",1,"RAB35","RAB35, member RAS oncogene family"
"window_887974","chr12",120110000,120120000,10001,"*",155,61.5079365079365,4.11916621539592,"window_887974","11021",120095099,120117502,22404,"-",0,"overlapStart",0,"RAB35","RAB35, member RAS oncogene family"
"window_887975","chr12",120112500,120122500,10001,"*",157,62.3015873015873,4.13198690382498,"window_887975","11021",120095099,120117502,22404,"-",0,"overlapStart",0,"RAB35","RAB35, member RAS oncogene family"
"window_888005","chr12",120187500,120197500,10001,"*",159,63.0952380952381,4.1446453006969,"window_888005","10985",120127202,120194715,67514,"-",0,"overlapStart",0,"GCN1","GCN1 activator of EIF2AK4"
"window_888006","chr12",120190000,120200000,10001,"*",171,67.8571428571429,4.21740465497933,"window_888006","10985",120127202,120194715,67514,"-",0,"overlapStart",0,"GCN1","GCN1 activator of EIF2AK4"
"window_888006.1","chr12",120190000,120200000,10001,"*",171,67.8571428571429,4.21740465497933,"window_888006","6175",120196699,120201235,4537,"-",0,"overlapEnd",1234,"RPLP0","ribosomal protein lateral stalk subunit P0"
