"","seqnames","start","end","width","strand","score","pct_cons","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","symbol","genename"
"window_909665","chr13",41060000,41070000,10001,"*",121,48.015873015873,"window_909665","1997",40931924,41061440,129517,"-",0,"overlapStart",0,"ELF1","E74 like ETS transcription factor 1"
"window_909665.1","chr13",41060000,41070000,10001,"*",121,48.015873015873,"window_909665","11193",41061509,41084006,22498,"+",0,"overlapStart",0,"WBP4","WW domain binding protein 4"
"window_910054","chr13",42032500,42042500,10001,"*",115,45.6349206349206,"window_910054","160851",42040036,42256578,216543,"+",0,"overlapStart",0,"DGKH","diacylglycerol kinase eta"
"window_910055","chr13",42035000,42045000,10001,"*",117,46.4285714285714,"window_910055","160851",42040036,42256578,216543,"+",0,"overlapStart",0,"DGKH","diacylglycerol kinase eta"
"window_910058","chr13",42042500,42052500,10001,"*",116,46.031746031746,"window_910058","160851",42040036,42256578,216543,"+",0,"inside",2463,"DGKH","diacylglycerol kinase eta"
"window_910789","chr13",43870000,43880000,10001,"*",115,45.6349206349206,"window_910789","144811",43879284,44028526,149243,"+",0,"overlapStart",0,"LACC1","laccase domain containing 1"
"window_910789.1","chr13",43870000,43880000,10001,"*",115,45.6349206349206,"window_910789","160857",43823909,43879740,55832,"-",0,"overlapStart",0,"CCDC122","coiled-coil domain containing 122"
"window_910790","chr13",43872500,43882500,10001,"*",118,46.8253968253968,"window_910790","144811",43879284,44028526,149243,"+",0,"overlapStart",0,"LACC1","laccase domain containing 1"
"window_910790.1","chr13",43872500,43882500,10001,"*",118,46.8253968253968,"window_910790","160857",43823909,43879740,55832,"-",0,"overlapStart",0,"CCDC122","coiled-coil domain containing 122"
"window_910791","chr13",43875000,43885000,10001,"*",111,44.047619047619,"window_910791","144811",43879284,44028526,149243,"+",0,"overlapStart",0,"LACC1","laccase domain containing 1"
"window_910791.1","chr13",43875000,43885000,10001,"*",111,44.047619047619,"window_910791","160857",43823909,43879740,55832,"-",0,"overlapStart",0,"CCDC122","coiled-coil domain containing 122"
"window_910792","chr13",43877500,43887500,10001,"*",108,42.8571428571429,"window_910792","144811",43879284,44028526,149243,"+",0,"overlapStart",0,"LACC1","laccase domain containing 1"
"window_910792.1","chr13",43877500,43887500,10001,"*",108,42.8571428571429,"window_910792","160857",43823909,43879740,55832,"-",0,"overlapStart",0,"CCDC122","coiled-coil domain containing 122"
"window_911069","chr13",44570000,44580000,10001,"*",123,48.8095238095238,"window_911069","641467",44575893,44580432,4540,"+",0,"overlapStart",0,"TSC22D1-AS1","TSC22D1 antisense RNA 1"
"window_911069.1","chr13",44570000,44580000,10001,"*",123,48.8095238095238,"window_911069","8848",44432143,44576565,144423,"-",0,"overlapStart",0,"TSC22D1","TSC22 domain family member 1"
"window_911070","chr13",44572500,44582500,10001,"*",125,49.6031746031746,"window_911070","641467",44575893,44580432,4540,"+",0,"includeFeature",0,"TSC22D1-AS1","TSC22D1 antisense RNA 1"
"window_911070.1","chr13",44572500,44582500,10001,"*",125,49.6031746031746,"window_911070","8848",44432143,44576565,144423,"-",0,"overlapStart",0,"TSC22D1","TSC22 domain family member 1"
"window_911071","chr13",44575000,44585000,10001,"*",124,49.2063492063492,"window_911071","641467",44575893,44580432,4540,"+",0,"includeFeature",0,"TSC22D1-AS1","TSC22D1 antisense RNA 1"
"window_911071.1","chr13",44575000,44585000,10001,"*",124,49.2063492063492,"window_911071","8848",44432143,44576565,144423,"-",0,"overlapStart",0,"TSC22D1","TSC22 domain family member 1"
"window_912455","chr13",48035000,48045000,10001,"*",103,40.8730158730159,"window_912455","55270",48037726,48047221,9496,"+",0,"overlapStart",0,"NUDT15","nudix hydrolase 15"
"window_912455.1","chr13",48035000,48045000,10001,"*",103,40.8730158730159,"window_912455","8803",47745736,48037968,292233,"-",0,"overlapStart",0,"SUCLA2","succinate-CoA ligase ADP-forming subunit beta"
"window_912456","chr13",48037500,48047500,10001,"*",108,42.8571428571429,"window_912456","55270",48037726,48047221,9496,"+",0,"includeFeature",0,"NUDT15","nudix hydrolase 15"
"window_912456.1","chr13",48037500,48047500,10001,"*",108,42.8571428571429,"window_912456","8803",47745736,48037968,292233,"-",0,"overlapStart",0,"SUCLA2","succinate-CoA ligase ADP-forming subunit beta"
"window_912561","chr13",48300000,48310000,10001,"*",104,41.2698412698413,"window_912561","100862704",48296162,48303661,7500,"-",0,"overlapStart",0,"RB1-DT","RB1 divergent transcript"
"window_912561.1","chr13",48300000,48310000,10001,"*",104,41.2698412698413,"window_912561","5925",48303726,48599436,295711,"+",0,"overlapStart",0,"RB1","RB transcriptional corepressor 1"
"window_912562","chr13",48302500,48312500,10001,"*",105,41.6666666666667,"window_912562","100862704",48296162,48303661,7500,"-",0,"overlapStart",0,"RB1-DT","RB1 divergent transcript"
"window_912562.1","chr13",48302500,48312500,10001,"*",105,41.6666666666667,"window_912562","5925",48303726,48599436,295711,"+",0,"overlapStart",0,"RB1","RB transcriptional corepressor 1"
"window_912828","chr13",48967500,48977500,10001,"*",111,44.047619047619,"window_912828","22862",48975912,49209779,233868,"+",0,"overlapStart",0,"FNDC3A","fibronectin type III domain containing 3A"
"window_913154","chr13",49782500,49792500,10001,"*",112,44.4444444444444,"window_913154","3839",49699320,49792682,93363,"-",0,"inside",181,"KPNA3","karyopherin subunit alpha 3"
"window_913157","chr13",49790000,49800000,10001,"*",121,48.015873015873,"window_913157","3839",49699320,49792682,93363,"-",0,"overlapStart",0,"KPNA3","karyopherin subunit alpha 3"
"window_913257","chr13",50040000,50050000,10001,"*",112,44.4444444444444,"window_913257","406950",50048973,50049061,89,"-",0,"includeFeature",0,"MIR16-1","microRNA 16-1"
"window_913257.1","chr13",50040000,50050000,10001,"*",112,44.4444444444444,"window_913257","406948",50049119,50049201,83,"-",0,"includeFeature",0,"MIR15A","microRNA 15a"
"window_913258","chr13",50042500,50052500,10001,"*",106,42.0634920634921,"window_913258","406950",50048973,50049061,89,"-",0,"includeFeature",0,"MIR16-1","microRNA 16-1"
"window_913258.1","chr13",50042500,50052500,10001,"*",106,42.0634920634921,"window_913258","406948",50049119,50049201,83,"-",0,"includeFeature",0,"MIR15A","microRNA 15a"
"window_913259","chr13",50045000,50055000,10001,"*",105,41.6666666666667,"window_913259","406950",50048973,50049061,89,"-",0,"includeFeature",0,"MIR16-1","microRNA 16-1"
"window_913259.1","chr13",50045000,50055000,10001,"*",105,41.6666666666667,"window_913259","406948",50049119,50049201,83,"-",0,"includeFeature",0,"MIR15A","microRNA 15a"
"window_913260","chr13",50047500,50057500,10001,"*",102,40.4761904761905,"window_913260","406950",50048973,50049061,89,"-",0,"includeFeature",0,"MIR16-1","microRNA 16-1"
"window_913260.1","chr13",50047500,50057500,10001,"*",102,40.4761904761905,"window_913260","406948",50049119,50049201,83,"-",0,"includeFeature",0,"MIR15A","microRNA 15a"
"window_913270","chr13",50072500,50082500,10001,"*",108,42.8571428571429,"window_913270","10301",50082169,50723236,641068,"+",0,"overlapStart",0,"DLEU1","deleted in lymphocytic leukemia 1"
"window_913271","chr13",50075000,50085000,10001,"*",112,44.4444444444444,"window_913271","10301",50082169,50723236,641068,"+",0,"overlapStart",0,"DLEU1","deleted in lymphocytic leukemia 1"
"window_913272","chr13",50077500,50087500,10001,"*",111,44.047619047619,"window_913272","10301",50082169,50723236,641068,"+",0,"overlapStart",0,"DLEU1","deleted in lymphocytic leukemia 1"
"window_913273","chr13",50080000,50090000,10001,"*",115,45.6349206349206,"window_913273","10301",50082169,50723236,641068,"+",0,"overlapStart",0,"DLEU1","deleted in lymphocytic leukemia 1"
"window_913274","chr13",50082500,50092500,10001,"*",125,49.6031746031746,"window_913274","10301",50082169,50723236,641068,"+",0,"inside",330,"DLEU1","deleted in lymphocytic leukemia 1"
"window_913275","chr13",50085000,50095000,10001,"*",103,40.8730158730159,"window_913275","10301",50082169,50723236,641068,"+",0,"inside",2830,"DLEU1","deleted in lymphocytic leukemia 1"
"window_913287","chr13",50115000,50125000,10001,"*",119,47.2222222222222,"window_913287","8847",49956733,50125720,168988,"-",0,"inside",719,"DLEU2","deleted in lymphocytic leukemia 2"
"window_913290","chr13",50122500,50132500,10001,"*",125,49.6031746031746,"window_913290","8847",49956733,50125720,168988,"-",0,"overlapStart",0,"DLEU2","deleted in lymphocytic leukemia 2"
"window_913291","chr13",50125000,50135000,10001,"*",113,44.8412698412698,"window_913291","8847",49956733,50125720,168988,"-",0,"overlapStart",0,"DLEU2","deleted in lymphocytic leukemia 2"
"window_913817","chr13",51440000,51450000,10001,"*",103,40.8730158730159,"window_913817","100507398",51452370,51549875,97506,"+",2369,"upstream",2369,"INTS6-AS1","INTS6 antisense RNA 1"
"window_913874","chr13",51582500,51592500,10001,"*",103,40.8730158730159,"window_913874","115825",51584455,51767709,183255,"+",0,"overlapStart",0,"WDFY2","WD repeat and FYVE domain containing 2"
"window_914048","chr13",52017500,52027500,10001,"*",104,41.2698412698413,"window_914048","9724",52024691,52033600,8910,"+",0,"overlapStart",0,"UTP14C","UTP14C small subunit processome component"
"window_914049","chr13",52020000,52030000,10001,"*",104,41.2698412698413,"window_914049","9724",52024691,52033600,8910,"+",0,"overlapStart",0,"UTP14C","UTP14C small subunit processome component"
"window_914050","chr13",52022500,52032500,10001,"*",106,42.0634920634921,"window_914050","9724",52024691,52033600,8910,"+",0,"overlapStart",0,"UTP14C","UTP14C small subunit processome component"
"window_914051","chr13",52025000,52035000,10001,"*",105,41.6666666666667,"window_914051","9724",52024691,52033600,8910,"+",0,"overlapEnd",308,"UTP14C","UTP14C small subunit processome component"
"window_917396","chr13",60387500,60397500,10001,"*",107,42.4603174603175,"window_917396","81550",60396457,60573878,177422,"+",0,"overlapStart",0,"TDRD3","tudor domain containing 3"
"window_917397","chr13",60390000,60400000,10001,"*",123,48.8095238095238,"window_917397","81550",60396457,60573878,177422,"+",0,"overlapStart",0,"TDRD3","tudor domain containing 3"
"window_917400","chr13",60397500,60407500,10001,"*",120,47.6190476190476,"window_917400","81550",60396457,60573878,177422,"+",0,"inside",1042,"TDRD3","tudor domain containing 3"
"window_924037","chr13",76990000,77000000,10001,"*",101,40.0793650793651,"window_924037","1203",76990660,77129589,138930,"+",0,"overlapStart",0,"CLN5","CLN5 intracellular trafficking protein"
"window_924048","chr13",77017500,77027500,10001,"*",119,47.2222222222222,"window_924048","26224",76992598,77027195,34598,"-",0,"overlapStart",0,"FBXL3","F-box and leucine rich repeat protein 3"
"window_924049","chr13",77020000,77030000,10001,"*",120,47.6190476190476,"window_924049","26224",76992598,77027195,34598,"-",0,"overlapStart",0,"FBXL3","F-box and leucine rich repeat protein 3"
"window_924050","chr13",77022500,77032500,10001,"*",120,47.6190476190476,"window_924050","26224",76992598,77027195,34598,"-",0,"overlapStart",0,"FBXL3","F-box and leucine rich repeat protein 3"
"window_924051","chr13",77025000,77035000,10001,"*",114,45.2380952380952,"window_924051","26224",76992598,77027195,34598,"-",0,"overlapStart",0,"FBXL3","F-box and leucine rich repeat protein 3"
"window_924168","chr13",77317500,77327500,10001,"*",109,43.2539682539683,"window_924168","23077",77044657,77327094,282438,"-",0,"overlapStart",0,"MYCBP2","MYC binding protein 2"
"window_924169","chr13",77320000,77330000,10001,"*",105,41.6666666666667,"window_924169","23077",77044657,77327094,282438,"-",0,"overlapStart",0,"MYCBP2","MYC binding protein 2"
"window_924170","chr13",77322500,77332500,10001,"*",105,41.6666666666667,"window_924170","23077",77044657,77327094,282438,"-",0,"overlapStart",0,"MYCBP2","MYC binding protein 2"
"window_924171","chr13",77325000,77335000,10001,"*",102,40.4761904761905,"window_924171","23077",77044657,77327094,282438,"-",0,"overlapStart",0,"MYCBP2","MYC binding protein 2"
"window_924701","chr13",78650000,78660000,10001,"*",101,40.0793650793651,"window_924701","79596",78614289,78659155,44867,"-",0,"overlapStart",0,"OBI1","ORC ubiquitin ligase 1"
"window_924999","chr13",79395000,79405000,10001,"*",122,48.4126984126984,"window_924999","100505538",79406293,79427317,21025,"+",1292,"upstream",1292,"RBM26-AS1","RBM26 antisense RNA 1"
"window_924999.1","chr13",79395000,79405000,10001,"*",122,48.4126984126984,"window_924999","64062",79311824,79406477,94654,"-",0,"inside",1476,"RBM26","RNA binding motif protein 26"
"window_925373","chr13",80330000,80340000,10001,"*",108,42.8571428571429,"window_925373","10253",80335976,80341126,5151,"-",0,"overlapEnd",1125,"SPRY2","sprouty RTK signaling antagonist 2"
"window_925374","chr13",80332500,80342500,10001,"*",111,44.047619047619,"window_925374","10253",80335976,80341126,5151,"-",0,"includeFeature",0,"SPRY2","sprouty RTK signaling antagonist 2"
"window_925375","chr13",80335000,80345000,10001,"*",111,44.047619047619,"window_925375","10253",80335976,80341126,5151,"-",0,"includeFeature",0,"SPRY2","sprouty RTK signaling antagonist 2"
"window_925376","chr13",80337500,80347500,10001,"*",112,44.4444444444444,"window_925376","10253",80335976,80341126,5151,"-",0,"overlapStart",0,"SPRY2","sprouty RTK signaling antagonist 2"
"window_925377","chr13",80340000,80350000,10001,"*",106,42.0634920634921,"window_925377","10253",80335976,80341126,5151,"-",0,"overlapStart",0,"SPRY2","sprouty RTK signaling antagonist 2"
"window_929776","chr13",91337500,91347500,10001,"*",123,48.8095238095238,"window_929776","407975",91347820,91354579,6760,"+",319,"upstream",319,"MIR17HG","miR-17-92a-1 cluster host gene"
"window_930528","chr13",93217500,93227500,10001,"*",103,40.8730158730159,"window_930528","10082",93226807,94408020,1181214,"+",0,"overlapStart",0,"GPC6","glypican 6"
"window_930529","chr13",93220000,93230000,10001,"*",109,43.2539682539683,"window_930529","10082",93226807,94408020,1181214,"+",0,"overlapStart",0,"GPC6","glypican 6"
"window_930530","chr13",93222500,93232500,10001,"*",109,43.2539682539683,"window_930530","10082",93226807,94408020,1181214,"+",0,"overlapStart",0,"GPC6","glypican 6"
"window_931358","chr13",95292500,95302500,10001,"*",102,40.4761904761905,"window_931358","10257",95019835,95301475,281641,"-",0,"overlapStart",0,"ABCC4","ATP binding cassette subfamily C member 4"
"window_931508","chr13",95667500,95677500,10001,"*",105,41.6666666666667,"window_931508","100289274",95648771,95676955,28185,"-",0,"overlapStart",0,"DNAJC3-DT","DNAJC3 divergent transcript"
"window_931508.1","chr13",95667500,95677500,10001,"*",105,41.6666666666667,"window_931508","5611",95677139,95794988,117850,"+",0,"overlapStart",0,"DNAJC3","DnaJ heat shock protein family (Hsp40) member C3"
"window_931511","chr13",95675000,95685000,10001,"*",106,42.0634920634921,"window_931511","100289274",95648771,95676955,28185,"-",0,"overlapStart",0,"DNAJC3-DT","DNAJC3 divergent transcript"
"window_931511.1","chr13",95675000,95685000,10001,"*",106,42.0634920634921,"window_931511","5611",95677139,95794988,117850,"+",0,"overlapStart",0,"DNAJC3","DnaJ heat shock protein family (Hsp40) member C3"
"window_932128","chr13",97217500,97227500,10001,"*",101,40.0793650793651,"window_932128","10150",97221434,97394120,172687,"+",0,"overlapStart",0,"MBNL2","muscleblind like splicing regulator 2"
"window_932668","chr13",98567500,98577500,10001,"*",116,46.031746031746,"window_932668","8428",98445185,98577940,132756,"-",0,"inside",439,"STK24","serine/threonine kinase 24"
"window_932669","chr13",98570000,98580000,10001,"*",111,44.047619047619,"window_932669","8428",98445185,98577940,132756,"-",0,"overlapStart",0,"STK24","serine/threonine kinase 24"
"window_932670","chr13",98572500,98582500,10001,"*",108,42.8571428571429,"window_932670","8428",98445185,98577940,132756,"-",0,"overlapStart",0,"STK24","serine/threonine kinase 24"
"window_932919","chr13",99195000,99205000,10001,"*",106,42.0634920634921,"window_932919","100289373",99181223,99200757,19535,"-",0,"overlapStart",0,"UBAC2-AS1","UBAC2 antisense RNA 1"
"window_932919.1","chr13",99195000,99205000,10001,"*",106,42.0634920634921,"window_932919","337867",99200774,99386504,185731,"+",0,"overlapStart",0,"UBAC2","UBA domain containing 2"
"window_932920","chr13",99197500,99207500,10001,"*",118,46.8253968253968,"window_932920","100289373",99181223,99200757,19535,"-",0,"overlapStart",0,"UBAC2-AS1","UBAC2 antisense RNA 1"
"window_932920.1","chr13",99197500,99207500,10001,"*",118,46.8253968253968,"window_932920","337867",99200774,99386504,185731,"+",0,"overlapStart",0,"UBAC2","UBA domain containing 2"
"window_932921","chr13",99200000,99210000,10001,"*",118,46.8253968253968,"window_932921","100289373",99181223,99200757,19535,"-",0,"overlapStart",0,"UBAC2-AS1","UBAC2 antisense RNA 1"
"window_932921.1","chr13",99200000,99210000,10001,"*",118,46.8253968253968,"window_932921","337867",99200774,99386504,185731,"+",0,"overlapStart",0,"UBAC2","UBA domain containing 2"
"window_932979","chr13",99345000,99355000,10001,"*",112,44.4444444444444,"window_932979","693208",99356131,99356228,98,"+",1130,"upstream",1130,"MIR623","microRNA 623"
"window_932980","chr13",99347500,99357500,10001,"*",108,42.8571428571429,"window_932980","693208",99356131,99356228,98,"+",0,"includeFeature",0,"MIR623","microRNA 623"
"window_932981","chr13",99350000,99360000,10001,"*",101,40.0793650793651,"window_932981","693208",99356131,99356228,98,"+",0,"includeFeature",0,"MIR623","microRNA 623"
"window_933507","chr13",100665000,100675000,10001,"*",107,42.4603174603175,"window_933507","84899",100603927,100675093,71167,"-",0,"inside",92,"TMTC4","transmembrane O-mannosyltransferase targeting cadherins 4"
"window_933508","chr13",100667500,100677500,10001,"*",111,44.047619047619,"window_933508","84899",100603927,100675093,71167,"-",0,"overlapStart",0,"TMTC4","transmembrane O-mannosyltransferase targeting cadherins 4"
"window_933509","chr13",100670000,100680000,10001,"*",111,44.047619047619,"window_933509","84899",100603927,100675093,71167,"-",0,"overlapStart",0,"TMTC4","transmembrane O-mannosyltransferase targeting cadherins 4"
"window_933510","chr13",100672500,100682500,10001,"*",111,44.047619047619,"window_933510","84899",100603927,100675093,71167,"-",0,"overlapStart",0,"TMTC4","transmembrane O-mannosyltransferase targeting cadherins 4"
"window_934276","chr13",102587500,102597500,10001,"*",108,42.8571428571429,"window_934276","7174",102596986,102679958,82973,"+",0,"overlapStart",0,"TPP2","tripeptidyl peptidase 2"
"window_934277","chr13",102590000,102600000,10001,"*",115,45.6349206349206,"window_934277","7174",102596986,102679958,82973,"+",0,"overlapStart",0,"TPP2","tripeptidyl peptidase 2"
"window_934278","chr13",102592500,102602500,10001,"*",124,49.2063492063492,"window_934278","7174",102596986,102679958,82973,"+",0,"overlapStart",0,"TPP2","tripeptidyl peptidase 2"
"window_934280","chr13",102597500,102607500,10001,"*",115,45.6349206349206,"window_934280","7174",102596986,102679958,82973,"+",0,"inside",513,"TPP2","tripeptidyl peptidase 2"
"window_935864","chr13",106557500,106567500,10001,"*",115,45.6349206349206,"window_935864","55082",106541673,106568137,26465,"-",0,"inside",636,"ARGLU1","arginine and glutamate rich 1"
"window_935864.1","chr13",106557500,106567500,10001,"*",115,45.6349206349206,"window_935864","283483",106568261,106631659,63399,"+",760,"upstream",760,"LINC00551","long intergenic non-protein coding RNA 551"
"window_936525","chr13",108210000,108220000,10001,"*",105,41.6666666666667,"window_936525","3981",108207439,108218368,10930,"-",0,"overlapStart",0,"LIG4","DNA ligase 4"
"window_936525.1","chr13",108210000,108220000,10001,"*",105,41.6666666666667,"window_936525","84945",108218392,108234243,15852,"+",0,"overlapStart",0,"ABHD13","abhydrolase domain containing 13"
"window_936526","chr13",108212500,108222500,10001,"*",103,40.8730158730159,"window_936526","3981",108207439,108218368,10930,"-",0,"overlapStart",0,"LIG4","DNA ligase 4"
"window_936526.1","chr13",108212500,108222500,10001,"*",103,40.8730158730159,"window_936526","84945",108218392,108234243,15852,"+",0,"overlapStart",0,"ABHD13","abhydrolase domain containing 13"
"window_936527","chr13",108215000,108225000,10001,"*",125,49.6031746031746,"window_936527","3981",108207439,108218368,10930,"-",0,"overlapStart",0,"LIG4","DNA ligase 4"
"window_936527.1","chr13",108215000,108225000,10001,"*",125,49.6031746031746,"window_936527","84945",108218392,108234243,15852,"+",0,"overlapStart",0,"ABHD13","abhydrolase domain containing 13"
"window_936528","chr13",108217500,108227500,10001,"*",118,46.8253968253968,"window_936528","3981",108207439,108218368,10930,"-",0,"overlapStart",0,"LIG4","DNA ligase 4"
"window_936528.1","chr13",108217500,108227500,10001,"*",118,46.8253968253968,"window_936528","84945",108218392,108234243,15852,"+",0,"overlapStart",0,"ABHD13","abhydrolase domain containing 13"
"window_937154","chr13",109782500,109792500,10001,"*",121,48.015873015873,"window_937154","8660",109752695,109786583,33889,"-",0,"overlapStart",0,"IRS2","insulin receptor substrate 2"
"window_937155","chr13",109785000,109795000,10001,"*",119,47.2222222222222,"window_937155","8660",109752695,109786583,33889,"-",0,"overlapStart",0,"IRS2","insulin receptor substrate 2"
"window_937484","chr13",110607500,110617500,10001,"*",108,42.8571428571429,"window_937484","55739",110615460,110639993,24534,"+",0,"overlapStart",0,"NAXD","NAD(P)HX dehydratase"
"window_937485","chr13",110610000,110620000,10001,"*",113,44.8412698412698,"window_937485","55739",110615460,110639993,24534,"+",0,"overlapStart",0,"NAXD","NAD(P)HX dehydratase"
"window_937486","chr13",110612500,110622500,10001,"*",115,45.6349206349206,"window_937486","55739",110615460,110639993,24534,"+",0,"overlapStart",0,"NAXD","NAD(P)HX dehydratase"
"window_937587","chr13",110865000,110875000,10001,"*",122,48.4126984126984,"window_937587","283487",110863987,110870251,6265,"-",0,"overlapStart",0,"PRECSIT","p53 regulated carcinoma associated Stat3 activating long intergenic non-protein coding transcript"
"window_937588","chr13",110867500,110877500,10001,"*",124,49.2063492063492,"window_937588","283487",110863987,110870251,6265,"-",0,"overlapStart",0,"PRECSIT","p53 regulated carcinoma associated Stat3 activating long intergenic non-protein coding transcript"
"window_937590","chr13",110872500,110882500,10001,"*",125,49.6031746031746,"window_937590","283487",110863987,110870251,6265,"-",2248,"upstream",2248,"PRECSIT","p53 regulated carcinoma associated Stat3 activating long intergenic non-protein coding transcript"
"window_937763","chr13",111305000,111315000,10001,"*",108,42.8571428571429,"window_937763","121793",111316184,111344249,28066,"+",1183,"upstream",1183,"TEX29","testis expressed 29"
"window_937764","chr13",111307500,111317500,10001,"*",102,40.4761904761905,"window_937764","121793",111316184,111344249,28066,"+",0,"overlapStart",0,"TEX29","testis expressed 29"
"window_937765","chr13",111310000,111320000,10001,"*",102,40.4761904761905,"window_937765","121793",111316184,111344249,28066,"+",0,"overlapStart",0,"TEX29","testis expressed 29"
"window_938313","chr13",112680000,112690000,10001,"*",102,40.4761904761905,"window_938313","23250",112690329,112887168,196840,"+",328,"upstream",328,"ATP11A","ATPase phospholipid transporting 11A"
"window_938314","chr13",112682500,112692500,10001,"*",125,49.6031746031746,"window_938314","23250",112690329,112887168,196840,"+",0,"overlapStart",0,"ATP11A","ATPase phospholipid transporting 11A"
"window_938503","chr13",113155000,113165000,10001,"*",113,44.8412698412698,"window_938503","8858",113158648,113172386,13739,"+",0,"overlapStart",0,"PROZ","protein Z, vitamin K dependent plasma glycoprotein"
"window_938504","chr13",113157500,113167500,10001,"*",123,48.8095238095238,"window_938504","8858",113158648,113172386,13739,"+",0,"overlapStart",0,"PROZ","protein Z, vitamin K dependent plasma glycoprotein"
"window_938505","chr13",113160000,113170000,10001,"*",120,47.6190476190476,"window_938505","8858",113158648,113172386,13739,"+",0,"inside",1351,"PROZ","protein Z, vitamin K dependent plasma glycoprotein"
"window_938521","chr13",113200000,113210000,10001,"*",126,50,"window_938521","8451",113208193,113267108,58916,"+",0,"overlapStart",0,"CUL4A","cullin 4A"
"window_938521.1","chr13",113200000,113210000,10001,"*",126,50,"window_938521","55795",113177536,113208715,31180,"-",0,"overlapStart",0,"PCID2","PCI domain containing 2"
"window_938673","chr13",113580000,113590000,10001,"*",120,47.6190476190476,"window_938673","7027",113584721,113641473,56753,"+",0,"overlapStart",0,"TFDP1","transcription factor Dp-1"
"window_938674","chr13",113582500,113592500,10001,"*",120,47.6190476190476,"window_938674","7027",113584721,113641473,56753,"+",0,"overlapStart",0,"TFDP1","transcription factor Dp-1"
"window_938675","chr13",113585000,113595000,10001,"*",116,46.031746031746,"window_938675","7027",113584721,113641473,56753,"+",0,"inside",278,"TFDP1","transcription factor Dp-1"
"window_938676","chr13",113587500,113597500,10001,"*",115,45.6349206349206,"window_938676","7027",113584721,113641473,56753,"+",0,"inside",2778,"TFDP1","transcription factor Dp-1"
"window_947165","chr14",20445000,20455000,10001,"*",112,44.4444444444444,"window_947165","55644",20446401,20455089,8689,"-",0,"overlapEnd",88,"OSGEP","O-sialoglycoprotein endopeptidase"
"window_947165.1","chr14",20445000,20455000,10001,"*",112,44.4444444444444,"window_947165","328",20455191,20457772,2582,"+",190,"upstream",190,"APEX1","apurinic/apyrimidinic endodeoxyribonuclease 1"
"window_947175","chr14",20470000,20480000,10001,"*",113,44.8412698412698,"window_947175","4860",20468954,20477094,8141,"+",0,"overlapEnd",1045,"PNP","purine nucleoside phosphorylase"
"window_947412","chr14",21062500,21072500,10001,"*",110,43.6507936507937,"window_947412","55701",21070273,21090248,19976,"+",0,"overlapStart",0,"ARHGEF40","Rho guanine nucleotide exchange factor 40"
"window_947412.1","chr14",21062500,21072500,10001,"*",110,43.6507936507937,"window_947412","57447",21016763,21070872,54110,"-",0,"overlapStart",0,"NDRG2","NDRG family member 2"
"window_947426","chr14",21097500,21107500,10001,"*",114,45.2380952380952,"window_947426","643382",21098937,21103724,4788,"+",0,"includeFeature",0,"TMEM253","transmembrane protein 253"
"window_947426.1","chr14",21097500,21107500,10001,"*",114,45.2380952380952,"window_947426","51222",21090077,21104722,14646,"-",0,"overlapStart",0,"ZNF219","zinc finger protein 219"
"window_947465","chr14",21195000,21205000,10001,"*",104,41.2698412698413,"window_947465","283624",21200079,21206900,6822,"-",0,"overlapEnd",1899,"LINC00641","long intergenic non-protein coding RNA 641"
"window_947494","chr14",21267500,21277500,10001,"*",121,48.015873015873,"window_947494","3183",21209136,21269494,60359,"-",0,"overlapStart",0,"HNRNPC","heterogeneous nuclear ribonucleoprotein C"
"window_947537","chr14",21375000,21385000,10001,"*",102,40.4761904761905,"window_947537","11198",21351476,21384019,32544,"-",0,"overlapStart",0,"SUPT16H","SPT16 homolog, facilitates chromatin remodeling subunit"
"window_947587","chr14",21500000,21510000,10001,"*",106,42.0634920634921,"window_947587","56339",21498133,21511342,13210,"-",0,"inside",1341,"METTL3","methyltransferase like 3"
"window_947588","chr14",21502500,21512500,10001,"*",117,46.4285714285714,"window_947588","56339",21498133,21511342,13210,"-",0,"overlapStart",0,"METTL3","methyltransferase like 3"
"window_948092","chr14",22762500,22772500,10001,"*",116,46.031746031746,"window_948092","5018",22766522,22773042,6521,"+",0,"overlapStart",0,"OXA1L","OXA1L mitochondrial inner membrane protein"
"window_948116","chr14",22822500,22832500,10001,"*",104,41.2698412698413,"window_948116","9056",22773222,22829820,56599,"-",0,"overlapStart",0,"SLC7A7","solute carrier family 7 member 7"
"window_948116.1","chr14",22822500,22832500,10001,"*",104,41.2698412698413,"window_948116","122704",22829879,22835037,5159,"+",0,"overlapStart",0,"MRPL52","mitochondrial ribosomal protein L52"
"window_948117","chr14",22825000,22835000,10001,"*",111,44.047619047619,"window_948117","9056",22773222,22829820,56599,"-",0,"overlapStart",0,"SLC7A7","solute carrier family 7 member 7"
"window_948117.1","chr14",22825000,22835000,10001,"*",111,44.047619047619,"window_948117","122704",22829879,22835037,5159,"+",0,"overlapStart",0,"MRPL52","mitochondrial ribosomal protein L52"
"window_948117.2","chr14",22825000,22835000,10001,"*",111,44.047619047619,"window_948117","4323",22836560,22849027,12468,"+",1559,"upstream",1559,"MMP14","matrix metallopeptidase 14"
"window_948122","chr14",22837500,22847500,10001,"*",116,46.031746031746,"window_948122","4323",22836560,22849027,12468,"+",0,"inside",939,"MMP14","matrix metallopeptidase 14"
